,title,pubDate,link,,description
635,"[가상화폐 뉴스] 07월 19일 06시 30분 <b>비트코인</b>(1.69%), 오미세고(2.28%), 이...","Thu, 19 Jul 2018 06:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662483,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 137,000원(1.69%) 상승한 8... "
619,"[가상화폐 뉴스] 07월 19일 07시 00분 <b>비트코인</b>(2.3%), <b>비트코인</b> 골드(1.73%)...","Thu, 19 Jul 2018 07:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662485,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 186,000원(2.3%) 상승한 8,266... "
292,"[가상화폐 뉴스] 07월 19일 07시 30분 <b>비트코인</b>(1.11%), <b>비트코인</b> 골드(1.3%)...","Thu, 19 Jul 2018 07:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662491,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 90,000원(1.11%) 상승한 8,199... "
604,"[가상화폐 뉴스] 07월 19일 08시 00분 <b>비트코인</b>(3.3%), 오미세고(2.89%), 리플...","Thu, 19 Jul 2018 08:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662496,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 265,000원(3.3%) 상승한 8,285... "
591,"[가상화폐 뉴스] 07월 19일 08시 30분 <b>비트코인</b>(2.78%), 오미세고(2.31%), 리...","Thu, 19 Jul 2018 08:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662508,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 224,000원(2.78%) 상승한 8... "
576,"[가상화폐 뉴스] 07월 19일 09시 00분 <b>비트코인</b>(2.71%), 오미세고(3.11%), 비...","Thu, 19 Jul 2018 09:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662530,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 219,000원(2.71%) 상승한 8... "
578,"[가상화폐 뉴스] 07월 19일 09시 30분 <b>비트코인</b>(1.73%), 리플(-3.9%), 이더리...","Thu, 19 Jul 2018 09:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662555,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 141,000원(1.73%) 상승한 8... "
540,"[가상화폐 뉴스] <b>비트코인</b> 캐시, 전일 대비 48,000원 (-5.01%) 내린 910,000원","Thu, 19 Jul 2018 09:42:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662568,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] <b>비트코인</b> 캐시 최근 1개월 추세 (제공: 암호화폐 거래소 코인원) 07월 19일 09시 41분 현재 암호화폐 거래소 코인원에 따르면 <b>비트코인</b> 캐시는 전일 대비 48,000원 (-5.01... "
398,"[가상화폐 뉴스] 07월 19일 10시 00분 <b>비트코인</b>(0.86%), 아이오타(-5.51%), 리...","Thu, 19 Jul 2018 10:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662591,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 70,000원(0.86%) 상승한 8... "
558,"[가상화폐 뉴스] 07월 19일 10시 30분 <b>비트코인</b>(1%), 리플(-5.5%), <b>비트코인</b> ...","Thu, 19 Jul 2018 10:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662630,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 81,000원(1%) 상승한 8,182... "
553,"[가상화폐 뉴스] 07월 19일 11시 00분 <b>비트코인</b>(0.61%), 리플(-5.66%), 비트코...","Thu, 19 Jul 2018 11:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662654,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 50,000원(0.61%) 상승한 8... "
547,"[가상화폐 뉴스] 07월 19일 11시 30분 <b>비트코인</b>(0.27%), 리플(-5.99%), 퀀텀(...","Thu, 19 Jul 2018 11:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662699,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 22,000원(0.27%) 상승한 8... "
325,"[가상화폐 뉴스] 07월 19일 12시 00분 <b>비트코인</b>(0.49%), 라이트코인(-6.73%),...","Thu, 19 Jul 2018 12:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662716,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 40,000원(0.49%) 상승한 8... "
470,"[가상화폐 뉴스] 07월 19일 12시 30분 <b>비트코인</b>(-0.54%), 리플(-6.47%), 이오...","Thu, 19 Jul 2018 12:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662747,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 45,000원(-0.54%) 하락한... "
466,"[가상화폐 뉴스] 07월 19일 13시 00분 <b>비트코인</b>(-0.84%), 이오스(-7.02%), 리...","Thu, 19 Jul 2018 13:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662767,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 69,000원(-0.84%) 하락한 8... "
414,"[가상화폐 뉴스] 07월 19일 13시 30분 <b>비트코인</b>(-0.15%), 리플(-5.81%), 아이...","Thu, 19 Jul 2018 13:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662786,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 12,000원(-0.15%) 하락한 8... "
528,"[가상화폐 뉴스] 07월 19일 14시 00분 <b>비트코인</b>(-0.57%), 아이오타(-6.3%), 라...","Thu, 19 Jul 2018 14:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662801,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 47,000원(-0.57%) 하락한 8... "
520,"[가상화폐 뉴스] 07월 19일 14시 30분 <b>비트코인</b>(-0.48%), 이오스(-5.9%), 비트...","Thu, 19 Jul 2018 14:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662823,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 40,000원(-0.48%) 하락한 8... "
439,"[가상화폐 뉴스] 07월 19일 15시 00분 <b>비트코인</b>(-0.48%), 리플(-5.76%), 퀀텀...","Thu, 19 Jul 2018 15:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662854,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 40,000원(-0.48%) 하락한... "
514,"[가상화폐 뉴스] 07월 19일 15시 30분 <b>비트코인</b>(-0.36%), <b>비트코인</b> 캐시(-5.5...","Thu, 19 Jul 2018 15:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662870,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 30,000원(-0.36%) 하락한... "
498,"[가상화폐 뉴스] 07월 19일 16시 00분 <b>비트코인</b>(-0.98%), 아이오타(-6.25%), ...","Thu, 19 Jul 2018 16:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662888,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 82,000원(-0.98%) 하락한 8... "
411,"[가상화폐 뉴스] 07월 19일 16시 30분 <b>비트코인</b>(-0.58%), 리플(-5.59%), 비트...","Thu, 19 Jul 2018 16:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662897,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 48,000원(-0.58%) 하락한... "
392,"[가상화폐 뉴스] 07월 19일 17시 00분 <b>비트코인</b>(-0.54%), 리플(-6.09%), 비트...","Thu, 19 Jul 2018 17:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662907,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 45,000원(-0.54%) 하락한... "
376,"[가상화폐 뉴스] 07월 19일 17시 30분 <b>비트코인</b>(-0.34%), 리플(-5.57%), 비트...","Thu, 19 Jul 2018 17:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662924,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 28,000원(-0.34%) 하락한... "
361,"[가상화폐 뉴스] 07월 19일 18시 00분 <b>비트코인</b>(-0.58%), 리플(-5.75%), 비트...","Thu, 19 Jul 2018 18:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662935,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 48,000원(-0.58%) 하락한... "
474,"[가상화폐 뉴스] 07월 19일 18시 30분 <b>비트코인</b>(-0.42%), 리플(-5.23%), 아이...","Thu, 19 Jul 2018 18:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662942,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 35,000원(-0.42%) 하락한... "
481,"[가상화폐 뉴스] 07월 19일 19시 00분 <b>비트코인</b>(0.43%), 오미세고(1.78%), 비...","Thu, 19 Jul 2018 19:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662946,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 36,000원(0.43%) 상승한 8... "
463,"[가상화폐 뉴스] 07월 19일 19시 30분 <b>비트코인</b>(0.28%), 오미세고(1.23%), 리...","Thu, 19 Jul 2018 19:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662948,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 23,000원(0.28%) 상승한 8... "
457,"[가상화폐 뉴스] 07월 19일 20시 00분 <b>비트코인</b>(0.5%), 오미세고(0.89%), 리플...","Thu, 19 Jul 2018 20:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662949,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 41,000원(0.5%) 상승한 8... "
448,"[가상화폐 뉴스] 07월 19일 20시 30분 <b>비트코인</b>(0.34%), 오미세고(0.45%), 리...","Thu, 19 Jul 2018 20:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662950,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 28,000원(0.34%) 상승한 8... "
431,"[가상화폐 뉴스] 07월 19일 21시 00분 <b>비트코인</b>(0.66%), 오미세고(0.67%), 리...","Thu, 19 Jul 2018 21:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662951,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 55,000원(0.66%) 상승한 8... "
420,"[가상화폐 뉴스] 07월 19일 21시 30분 <b>비트코인</b>(0.65%), 오미세고(0.67%), 리...","Thu, 19 Jul 2018 21:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662952,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 54,000원(0.65%) 상승한 8... "
394,"[가상화폐 뉴스] 07월 19일 22시 00분 <b>비트코인</b>(0.99%), 오미세고(0.33%), 아...","Thu, 19 Jul 2018 22:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662955,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 82,000원(0.99%) 상승한 8... "
369,"[가상화폐 뉴스] 07월 19일 22시 30분 <b>비트코인</b>(1.46%), 오미세고(0.67%), 아...","Thu, 19 Jul 2018 22:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662956,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 121,000원(1.46%) 상승한 8... "
328,"[가상화폐 뉴스] 07월 19일 23시 00분 <b>비트코인</b>(2.08%), 오미세고(0.89%), 비...","Thu, 19 Jul 2018 23:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662958,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 172,000원(2.08%) 상승한 8... "
304,"[가상화폐 뉴스] 07월 19일 23시 30분 <b>비트코인</b>(1.51%), 오미세고(0.22%), 아...","Thu, 19 Jul 2018 23:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000662959,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 125,000원(1.51%) 상승한 8... "
